function,cumtime,lBits
dwave_qbsolv.dwavesearch,2.91944,1150
dwave_qbsolv.qbsolv_binding.run_qbsolv,4.942,1150
generate_qubo_numpy_multi_processing,5.706,1150
sample,5.451,1150
sample_qubo,10.929,1150
to_qubo,0.503,1150
from_qubo,5.449,1150
solve_exact_cover,16.637,1150
