function,cumtime,lBits
dwave_qbsolv.dwavesearch,7.80827,2925
dwave_qbsolv.qbsolv_binding.run_qbsolv,19.69,2925
generate_qubo_numpy_multi_processing,79.331,2925
sample,23.493,2925
sample_qubo,58.812,2925
to_qubo,3.789,2925
from_qubo,35.067,2925
solve_exact_cover,138.147,2925
