function,cumtime,lBits
dwave_qbsolv.dwavesearch,6.44532,2950
dwave_qbsolv.qbsolv_binding.run_qbsolv,18.704,2950
generate_qubo_numpy_multi_processing,81.888,2950
sample,23.117,2950
sample_qubo,62.8,2950
to_qubo,4.4,2950
from_qubo,39.403,2950
solve_exact_cover,144.69,2950
