function,cumtime,lBits
dwave_qbsolv.dwavesearch,5.25159,2650
dwave_qbsolv.qbsolv_binding.run_qbsolv,13.158,2650
generate_qubo_numpy_multi_processing,56.261,2650
sample,16.231,2650
sample_qubo,44.331,2650
to_qubo,3.061,2650
from_qubo,27.899,2650
solve_exact_cover,100.594,2650
