function,cumtime,lBits
dwave_qbsolv.dwavesearch,3.99469,1625
dwave_qbsolv.qbsolv_binding.run_qbsolv,7.923,1625
generate_qubo_numpy_multi_processing,13.678,1625
sample,9.0,1625
sample_qubo,19.637,1625
to_qubo,1.07,1625
from_qubo,10.554,1625
solve_exact_cover,33.316,1625
