function,cumtime,lBits
dwave_qbsolv.dwavesearch,3.92624,1525
dwave_qbsolv.qbsolv_binding.run_qbsolv,7.606,1525
generate_qubo_numpy_multi_processing,11.59,1525
sample,8.542,1525
sample_qubo,18.016,1525
to_qubo,0.929,1525
from_qubo,9.404,1525
solve_exact_cover,29.608,1525
