function,cumtime,lBits
dwave_qbsolv.dwavesearch,5.45886,2475
dwave_qbsolv.qbsolv_binding.run_qbsolv,14.105,2475
generate_qubo_numpy_multi_processing,45.7,2475
sample,16.864,2475
sample_qubo,41.358,2475
to_qubo,2.748,2475
from_qubo,24.319,2475
solve_exact_cover,87.059,2475
