function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.98171,675
dwave_qbsolv.qbsolv_binding.run_qbsolv,2.972,675
generate_qubo_numpy_multi_processing,1.494,675
sample,3.137,675
sample_qubo,5.022,675
to_qubo,0.162,675
from_qubo,1.872,675
solve_exact_cover,6.517,675
