function,cumtime,lBits
dwave_qbsolv.dwavesearch,7.97524,2400
dwave_qbsolv.qbsolv_binding.run_qbsolv,18.96,2400
generate_qubo_numpy_multi_processing,41.126,2400
sample,21.55,2400
sample_qubo,44.755,2400
to_qubo,2.58,2400
from_qubo,23.03,2400
solve_exact_cover,85.882,2400
