function,cumtime,lBits
dwave_qbsolv.dwavesearch,6.99801,3225
dwave_qbsolv.qbsolv_binding.run_qbsolv,18.77,3225
generate_qubo_numpy_multi_processing,110.739,3225
sample,23.457,3225
sample_qubo,70.357,3225
to_qubo,4.672,3225
from_qubo,46.597,3225
solve_exact_cover,181.101,3225
