function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.10048,225
dwave_qbsolv.qbsolv_binding.run_qbsolv,1.432,225
generate_qubo_numpy_multi_processing,0.128,225
sample,1.449,225
sample_qubo,1.636,225
to_qubo,0.016,225
from_qubo,0.186,225
solve_exact_cover,1.765,225
