function,cumtime,lBits
dwave_qbsolv.dwavesearch,4.49563,2450
dwave_qbsolv.qbsolv_binding.run_qbsolv,11.445,2450
generate_qubo_numpy_multi_processing,45.502,2450
sample,14.158,2450
sample_qubo,38.198,2450
to_qubo,2.702,2450
from_qubo,23.864,2450
solve_exact_cover,83.702,2450
