function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.5721,625
dwave_qbsolv.qbsolv_binding.run_qbsolv,2.546,625
generate_qubo_numpy_multi_processing,1.431,625
sample,2.693,625
sample_qubo,4.668,625
to_qubo,0.144,625
from_qubo,1.965,625
solve_exact_cover,6.101,625
