function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.74778,850
dwave_qbsolv.qbsolv_binding.run_qbsolv,2.897,850
generate_qubo_numpy_multi_processing,2.644,850
sample,3.175,850
sample_qubo,6.361,850
to_qubo,0.274,850
from_qubo,3.167,850
solve_exact_cover,9.006,850
