function,cumtime,lBits
dwave_qbsolv.dwavesearch,2.03344,450
dwave_qbsolv.qbsolv_binding.run_qbsolv,2.86,450
generate_qubo_numpy_multi_processing,0.658,450
sample,2.957,450
sample_qubo,4.33,450
to_qubo,0.094,450
from_qubo,1.367,450
solve_exact_cover,4.989,450
