function,cumtime,lBits
dwave_qbsolv.dwavesearch,5.13964,2450
dwave_qbsolv.qbsolv_binding.run_qbsolv,12.532,2450
generate_qubo_numpy_multi_processing,45.712,2450
sample,15.27,2450
sample_qubo,39.13,2450
to_qubo,2.727,2450
from_qubo,23.68,2450
solve_exact_cover,84.843,2450
