function,cumtime,lBits
dwave_qbsolv.dwavesearch,0.89284,350
dwave_qbsolv.qbsolv_binding.run_qbsolv,1.329,350
generate_qubo_numpy_multi_processing,0.401,350
sample,1.387,350
sample_qubo,2.188,350
to_qubo,0.056,350
from_qubo,0.798,350
solve_exact_cover,2.59,350
