function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.12258,300
dwave_qbsolv.qbsolv_binding.run_qbsolv,1.557,300
generate_qubo_numpy_multi_processing,0.277,300
sample,1.601,300
sample_qubo,2.25,300
to_qubo,0.042,300
from_qubo,0.646,300
solve_exact_cover,2.527,300
