function,cumtime,lBits
dwave_qbsolv.dwavesearch,4.35255,1900
dwave_qbsolv.qbsolv_binding.run_qbsolv,9.436,1900
generate_qubo_numpy_multi_processing,21.662,1900
sample,10.98,1900
sample_qubo,25.453,1900
to_qubo,1.535,1900
from_qubo,14.369,1900
solve_exact_cover,47.117,1900
