function,cumtime,lBits
dwave_qbsolv.dwavesearch,7.93701,3350
dwave_qbsolv.qbsolv_binding.run_qbsolv,23.599,3350
generate_qubo_numpy_multi_processing,121.6,3350
sample,29.833,3350
sample_qubo,85.287,3350
to_qubo,6.218,3350
from_qubo,55.076,3350
solve_exact_cover,206.891,3350
