function,cumtime,lBits
dwave_qbsolv.dwavesearch,2.63921,1150
dwave_qbsolv.qbsolv_binding.run_qbsolv,4.401,1150
generate_qubo_numpy_multi_processing,5.652,1150
sample,4.906,1150
sample_qubo,10.664,1150
to_qubo,0.5,1150
from_qubo,5.725,1150
solve_exact_cover,16.317,1150
