function,cumtime,lBits
dwave_qbsolv.dwavesearch,4.43024,1450
dwave_qbsolv.qbsolv_binding.run_qbsolv,8.817,1450
generate_qubo_numpy_multi_processing,10.482,1450
sample,9.67,1450
sample_qubo,18.273,1450
to_qubo,0.846,1450
from_qubo,8.544,1450
solve_exact_cover,28.759,1450
