function,cumtime,lBits
dwave_qbsolv.dwavesearch,2.83228,1000
dwave_qbsolv.qbsolv_binding.run_qbsolv,4.573,1000
generate_qubo_numpy_multi_processing,3.938,1000
sample,4.949,1000
sample_qubo,9.118,1000
to_qubo,0.371,1000
from_qubo,4.142,1000
solve_exact_cover,13.057,1000
