function,cumtime,lBits
dwave_qbsolv.dwavesearch,2.18192,975
dwave_qbsolv.qbsolv_binding.run_qbsolv,3.752,975
generate_qubo_numpy_multi_processing,3.579,975
sample,4.111,975
sample_qubo,8.146,975
to_qubo,0.354,975
from_qubo,4.01,975
solve_exact_cover,11.726,975
