function,cumtime,lBits
dwave_qbsolv.dwavesearch,8.67521,3575
dwave_qbsolv.qbsolv_binding.run_qbsolv,29.225,3575
generate_qubo_numpy_multi_processing,141.593,3575
sample,35.872,3575
sample_qubo,95.619,3575
to_qubo,6.629,3575
from_qubo,59.338,3575
solve_exact_cover,237.216,3575
