function,cumtime,lBits
dwave_qbsolv.dwavesearch,5.61984,2625
dwave_qbsolv.qbsolv_binding.run_qbsolv,14.504,2625
generate_qubo_numpy_multi_processing,55.475,2625
sample,17.557,2625
sample_qubo,45.243,2625
to_qubo,3.041,2625
from_qubo,27.485,2625
solve_exact_cover,100.721,2625
