function,cumtime,lBits
dwave_qbsolv.dwavesearch,8.41866,2850
dwave_qbsolv.qbsolv_binding.run_qbsolv,22.967,2850
generate_qubo_numpy_multi_processing,71.326,2850
sample,26.533,2850
sample_qubo,59.271,2850
to_qubo,3.553,2850
from_qubo,32.502,2850
solve_exact_cover,130.6,2850
