function,cumtime,lBits
dwave_qbsolv.dwavesearch,5.35075,2375
dwave_qbsolv.qbsolv_binding.run_qbsolv,13.138,2375
generate_qubo_numpy_multi_processing,42.847,2375
sample,15.7,2375
sample_qubo,38.534,2375
to_qubo,2.552,2375
from_qubo,22.664,2375
solve_exact_cover,81.382,2375
