function,cumtime,lBits
dwave_qbsolv.dwavesearch,6.58629,2225
dwave_qbsolv.qbsolv_binding.run_qbsolv,14.369,2225
generate_qubo_numpy_multi_processing,36.317,2225
sample,16.637,2225
sample_qubo,38.101,2225
to_qubo,2.257,2225
from_qubo,21.306,2225
solve_exact_cover,74.42,2225
