function,cumtime,lBits
dwave_qbsolv.dwavesearch,12.81395,3275
dwave_qbsolv.qbsolv_binding.run_qbsolv,39.117,3275
generate_qubo_numpy_multi_processing,108.575,3275
sample,44.636,3275
sample_qubo,93.771,3275
to_qubo,5.501,3275
from_qubo,48.804,3275
solve_exact_cover,202.35,3275
