function,cumtime,lBits
dwave_qbsolv.dwavesearch,3.43194,1275
dwave_qbsolv.qbsolv_binding.run_qbsolv,6.083,1275
generate_qubo_numpy_multi_processing,7.245,1275
sample,6.741,1275
sample_qubo,13.289,1275
to_qubo,0.652,1275
from_qubo,6.501,1275
solve_exact_cover,20.535,1275
