function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.00067,425
dwave_qbsolv.qbsolv_binding.run_qbsolv,1.574,425
generate_qubo_numpy_multi_processing,0.548,425
sample,1.664,425
sample_qubo,2.781,425
to_qubo,0.087,425
from_qubo,1.112,425
solve_exact_cover,3.331,425
