function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.1806,550
dwave_qbsolv.qbsolv_binding.run_qbsolv,1.781,550
generate_qubo_numpy_multi_processing,1.026,550
sample,1.888,550
sample_qubo,3.514,550
to_qubo,0.104,550
from_qubo,1.619,550
solve_exact_cover,4.542,550
