function,cumtime,lBits
dwave_qbsolv.dwavesearch,4.62307,1950
dwave_qbsolv.qbsolv_binding.run_qbsolv,10.178,1950
generate_qubo_numpy_multi_processing,22.828,1950
sample,11.821,1950
sample_qubo,27.443,1950
to_qubo,1.634,1950
from_qubo,15.507,1950
solve_exact_cover,50.272,1950
