function,cumtime,lBits
dwave_qbsolv.dwavesearch,8.35866,2850
dwave_qbsolv.qbsolv_binding.run_qbsolv,22.167,2850
generate_qubo_numpy_multi_processing,69.869,2850
sample,25.793,2850
sample_qubo,59.311,2850
to_qubo,3.611,2850
from_qubo,33.283,2850
solve_exact_cover,129.182,2850
