function,cumtime,lBits
dwave_qbsolv.dwavesearch,4.89966,2225
dwave_qbsolv.qbsolv_binding.run_qbsolv,10.337,2225
generate_qubo_numpy_multi_processing,35.093,2225
sample,12.655,2225
sample_qubo,33.55,2225
to_qubo,2.306,2225
from_qubo,20.747,2225
solve_exact_cover,68.645,2225
