function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.01695,275
dwave_qbsolv.qbsolv_binding.run_qbsolv,1.361,275
generate_qubo_numpy_multi_processing,0.263,275
sample,1.398,275
sample_qubo,1.962,275
to_qubo,0.035,275
from_qubo,0.562,275
solve_exact_cover,2.226,275
