function,cumtime,lBits
dwave_qbsolv.dwavesearch,7.10318,2975
dwave_qbsolv.qbsolv_binding.run_qbsolv,19.368,2975
generate_qubo_numpy_multi_processing,79.654,2975
sample,23.337,2975
sample_qubo,59.396,2975
to_qubo,3.956,2975
from_qubo,35.793,2975
solve_exact_cover,139.054,2975
