function,cumtime,lBits
dwave_qbsolv.dwavesearch,3.45123,1525
dwave_qbsolv.qbsolv_binding.run_qbsolv,6.939,1525
generate_qubo_numpy_multi_processing,11.698,1525
sample,7.883,1525
sample_qubo,17.178,1525
to_qubo,0.937,1525
from_qubo,9.225,1525
solve_exact_cover,28.878,1525
