function,cumtime,lBits
dwave_qbsolv.dwavesearch,8.25943,3525
dwave_qbsolv.qbsolv_binding.run_qbsolv,26.12,3525
generate_qubo_numpy_multi_processing,140.491,3525
sample,32.586,3525
sample_qubo,89.241,3525
to_qubo,6.449,3525
from_qubo,56.257,3525
solve_exact_cover,229.739,3525
