function,cumtime,lBits
dwave_qbsolv.dwavesearch,3.63519,1225
dwave_qbsolv.qbsolv_binding.run_qbsolv,6.562,1225
generate_qubo_numpy_multi_processing,6.536,1225
sample,7.164,1225
sample_qubo,13.075,1225
to_qubo,0.596,1225
from_qubo,5.867,1225
solve_exact_cover,19.612,1225
