function,cumtime,lBits
dwave_qbsolv.dwavesearch,2.14825,575
dwave_qbsolv.qbsolv_binding.run_qbsolv,3.305,575
generate_qubo_numpy_multi_processing,1.136,575
sample,3.422,575
sample_qubo,5.175,575
to_qubo,0.114,575
from_qubo,1.746,575
solve_exact_cover,6.313,575
