function,cumtime,lBits
dwave_qbsolv.dwavesearch,2.90181,1500
dwave_qbsolv.qbsolv_binding.run_qbsolv,5.812,1500
generate_qubo_numpy_multi_processing,11.341,1500
sample,6.726,1500
sample_qubo,15.891,1500
to_qubo,0.907,1500
from_qubo,9.1,1500
solve_exact_cover,27.233,1500
