function,cumtime,lBits
dwave_qbsolv.dwavesearch,7.22764,3650
dwave_qbsolv.qbsolv_binding.run_qbsolv,25.565,3650
generate_qubo_numpy_multi_processing,142.276,3650
sample,32.218,3650
sample_qubo,93.953,3650
to_qubo,6.634,3650
from_qubo,61.311,3650
solve_exact_cover,236.232,3650
