function,cumtime,lBits
dwave_qbsolv.dwavesearch,4.7782,2225
dwave_qbsolv.qbsolv_binding.run_qbsolv,11.222,2225
generate_qubo_numpy_multi_processing,35.935,2225
sample,13.944,2225
sample_qubo,35.094,2225
to_qubo,2.713,2225
from_qubo,20.992,2225
solve_exact_cover,71.03,2225
