function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.7063,475
dwave_qbsolv.qbsolv_binding.run_qbsolv,2.375,475
generate_qubo_numpy_multi_processing,0.725,475
sample,2.454,475
sample_qubo,3.577,475
to_qubo,0.076,475
from_qubo,1.118,475
solve_exact_cover,4.303,475
