function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.71987,825
dwave_qbsolv.qbsolv_binding.run_qbsolv,2.817,825
generate_qubo_numpy_multi_processing,2.447,825
sample,3.068,825
sample_qubo,6.029,825
to_qubo,0.247,825
from_qubo,2.946,825
solve_exact_cover,8.477,825
