function,cumtime,lBits
dwave_qbsolv.dwavesearch,10.6016,2225
dwave_qbsolv.qbsolv_binding.run_qbsolv,23.852,2225
generate_qubo_numpy_multi_processing,34.796,2225
sample,26.175,2225
sample_qubo,48.995,2225
to_qubo,2.313,2225
from_qubo,22.663,2225
solve_exact_cover,83.793,2225
