function,cumtime,lBits
dwave_qbsolv.dwavesearch,7.38994,3250
dwave_qbsolv.qbsolv_binding.run_qbsolv,23.923,3250
generate_qubo_numpy_multi_processing,108.415,3250
sample,29.364,3250
sample_qubo,80.508,3250
to_qubo,5.425,3250
from_qubo,50.8,3250
solve_exact_cover,188.926,3250
