function,cumtime,lBits
dwave_qbsolv.dwavesearch,3.26455,1675
dwave_qbsolv.qbsolv_binding.run_qbsolv,6.785,1675
generate_qubo_numpy_multi_processing,15.718,1675
sample,7.974,1675
sample_qubo,19.18,1675
to_qubo,1.181,1675
from_qubo,11.127,1675
solve_exact_cover,34.899,1675
