function,cumtime,lBits
dwave_qbsolv.dwavesearch,12.98174,3875
dwave_qbsolv.qbsolv_binding.run_qbsolv,43.464,3875
generate_qubo_numpy_multi_processing,168.4,3875
sample,51.372,3875
sample_qubo,121.254,3875
to_qubo,7.883,3875
from_qubo,69.413,3875
solve_exact_cover,289.661,3875
