function,cumtime,lBits
dwave_qbsolv.dwavesearch,4.12321,1750
dwave_qbsolv.qbsolv_binding.run_qbsolv,8.212,1750
generate_qubo_numpy_multi_processing,17.073,1750
sample,9.57,1750
sample_qubo,21.825,1750
to_qubo,1.349,1750
from_qubo,12.171,1750
solve_exact_cover,38.899,1750
