function,cumtime,lBits
dwave_qbsolv.dwavesearch,9.55108,3775
dwave_qbsolv.qbsolv_binding.run_qbsolv,32.82,3775
generate_qubo_numpy_multi_processing,161.953,3775
sample,40.267,3775
sample_qubo,107.263,3775
to_qubo,7.429,3775
from_qubo,66.543,3775
solve_exact_cover,269.219,3775
