function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.6581,150
dwave_qbsolv.qbsolv_binding.run_qbsolv,1.92,150
generate_qubo_numpy_multi_processing,0.129,150
sample,1.94,150
sample_qubo,2.152,150
to_qubo,0.017,150
from_qubo,0.211,150
solve_exact_cover,2.281,150
