function,cumtime,lBits
dwave_qbsolv.dwavesearch,10.53802,3875
dwave_qbsolv.qbsolv_binding.run_qbsolv,38.156,3875
generate_qubo_numpy_multi_processing,182.92,3875
sample,45.989,3875
sample_qubo,117.071,3875
to_qubo,7.813,3875
from_qubo,70.609,3875
solve_exact_cover,299.997,3875
