function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.6529,675
dwave_qbsolv.qbsolv_binding.run_qbsolv,2.476,675
generate_qubo_numpy_multi_processing,1.549,675
sample,2.643,675
sample_qubo,4.816,675
to_qubo,0.164,675
from_qubo,2.16,675
solve_exact_cover,6.366,675
