function,cumtime,lBits
dwave_qbsolv.dwavesearch,2.02214,975
dwave_qbsolv.qbsolv_binding.run_qbsolv,3.349,975
generate_qubo_numpy_multi_processing,3.565,975
sample,3.707,975
sample_qubo,7.768,975
to_qubo,0.354,975
from_qubo,4.034,975
solve_exact_cover,11.334,975
