function,cumtime,lBits
dwave_qbsolv.dwavesearch,7.5339,3600
dwave_qbsolv.qbsolv_binding.run_qbsolv,25.218,3600
generate_qubo_numpy_multi_processing,139.558,3600
sample,31.28,3600
sample_qubo,85.336,3600
to_qubo,6.047,3600
from_qubo,53.671,3600
solve_exact_cover,224.9,3600
