function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.65559,625
dwave_qbsolv.qbsolv_binding.run_qbsolv,2.735,625
generate_qubo_numpy_multi_processing,1.454,625
sample,2.881,625
sample_qubo,4.858,625
to_qubo,0.143,625
from_qubo,1.967,625
solve_exact_cover,6.313,625
