function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.16434,175
dwave_qbsolv.qbsolv_binding.run_qbsolv,1.411,175
generate_qubo_numpy_multi_processing,0.133,175
sample,1.433,175
sample_qubo,1.692,175
to_qubo,0.02,175
from_qubo,0.258,175
solve_exact_cover,1.826,175
