function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.63825,850
dwave_qbsolv.qbsolv_binding.run_qbsolv,2.773,850
generate_qubo_numpy_multi_processing,2.525,850
sample,3.054,850
sample_qubo,5.932,850
to_qubo,0.277,850
from_qubo,2.858,850
solve_exact_cover,8.458,850
