function,cumtime,lBits
dwave_qbsolv.dwavesearch,3.35048,1500
dwave_qbsolv.qbsolv_binding.run_qbsolv,6.796,1500
generate_qubo_numpy_multi_processing,11.071,1500
sample,7.709,1500
sample_qubo,16.791,1500
to_qubo,0.906,1500
from_qubo,9.015,1500
solve_exact_cover,27.863,1500
