function,cumtime,lBits
dwave_qbsolv.dwavesearch,8.96687,3125
dwave_qbsolv.qbsolv_binding.run_qbsolv,24.99,3125
generate_qubo_numpy_multi_processing,92.097,3125
sample,29.314,3125
sample_qubo,68.899,3125
to_qubo,4.31,3125
from_qubo,39.305,3125
solve_exact_cover,160.999,3125
