function,cumtime,lBits
dwave_qbsolv.dwavesearch,2.14246,725
dwave_qbsolv.qbsolv_binding.run_qbsolv,3.298,725
generate_qubo_numpy_multi_processing,1.778,725
sample,3.491,725
sample_qubo,5.527,725
to_qubo,0.188,725
from_qubo,2.022,725
solve_exact_cover,7.306,725
